Index,TimeStamp (s),Fe (g),La (g),Ce (g),Th (g),Nd (g),Pr (g)
72703,86.3712,,6.34E-16,1.05E-15,1.21E-17,4.40E-16,1.12E-16
72705,86.3735,,,9.29E-17,,,
72706,86.3747,,3.02E-17,,,,
72747,86.4234,,3.92E-16,7.27E-16,,3.97E-16,1.03E-16
72871,86.5707,,3.22E-17,4.11E-17,,,
72932,86.6432,,9.33E-17,1.45E-16,,5.58E-17,
72962,86.6789,,1.37E-16,3.92E-16,,1.39E-16,4.30E-17
72978,86.6979,,6.35E-17,1.71E-16,,7.66E-17,
73019,86.7466,,2.55E-16,3.92E-16,1.02E-17,1.65E-16,4.21E-17
73034,86.7644,,8.28E-17,1.27E-16,,6.44E-17,
73037,86.768,,,4.04E-17,,,
73160,86.9141,,3.33E-17,4.77E-17,,,
73199,86.9604,,,3.63E-16,,,
73200,86.9616,,2.12E-16,,,1.75E-16,
73214,86.9782,,4.25E-17,4.30E-17,9.29E-18,4.92E-17,
73229,86.9961,,8.19E-17,7.09E-17,,8.00E-17,2.58E-17
73322,87.1065,,1.10E-16,2.19E-16,,1.20E-16,
73337,87.1244,,2.07E-15,4.20E-15,2.09E-17,1.92E-15,4.87E-16
73410,87.2111,,3.32E-17,6.22E-17,,,
73420,87.223,,,7.92E-17,,4.82E-17,
73428,87.2325,,5.33E-17,1.60E-16,,8.92E-17,2.10E-17
73486,87.3014,,4.37E-16,9.34E-16,,4.67E-16,1.43E-16
73492,87.3085,,4.84E-15,9.43E-15,6.43E-17,4.78E-15,1.21E-15
73584,87.4178,,,5.33E-17,,,
73619,87.4594,,5.68E-16,1.06E-15,1.52E-17,5.39E-16,1.23E-16
73629,87.4713,,1.43E-16,3.28E-16,,1.82E-16,3.50E-17
73695,87.5497,,3.43E-17,5.02E-17,,,
73699,87.5544,,4.93E-16,1.62E-15,,5.24E-16,1.61E-16
73750,87.615,,5.17E-15,1.09E-14,6.65E-17,5.27E-15,1.26E-15
73762,87.6293,,,,,1.35E-16,
73763,87.6304,,1.13E-16,1.50E-16,,,
73827,87.7065,,7.23E-16,1.23E-15,,5.72E-16,1.95E-16
73839,87.7207,,9.68E-17,1.72E-16,,6.99E-17,2.97E-17
73862,87.7481,,,6.12E-17,,,
73878,87.7671,,4.32E-16,9.57E-16,,4.51E-16,1.17E-16
73913,87.8086,,3.02E-17,,,,
73926,87.8241,,8.45E-17,1.61E-16,,,2.85E-17
73963,87.868,,9.81E-17,1.86E-16,,8.15E-17,2.12E-17
74007,87.9203,,,6.52E-17,,,
74011,87.9251,,7.86E-17,7.88E-17,,4.87E-17,
74043,87.9631,,,5.08E-17,,,
74063,87.9868,,3.42E-17,4.03E-17,,,
74066,87.9904,,4.64E-17,4.71E-17,,,
74071,87.9963,,,3.95E-17,,,
74114,88.0474,,2.31E-16,3.67E-16,,2.34E-16,2.12E-17
74128,88.0641,,1.08E-15,2.36E-15,,1.20E-15,3.59E-16
74188,88.1353,,5.70E-17,1.09E-16,,1.42E-16,2.25E-17
74190,88.1377,,,6.57E-17,,,
74195,88.1437,,6.20E-16,1.13E-15,,5.27E-16,1.33E-16
74205,88.1555,,,3.92E-17,,,
74220,88.1734,,8.20E-17,2.08E-16,,1.04E-16,2.48E-17
74241,88.1983,,5.48E-17,9.91E-17,,6.19E-17,
74257,88.2173,,1.55E-16,3.50E-16,,1.02E-16,1.97E-17
74319,88.291,,7.89E-17,2.23E-16,,9.14E-17,2.69E-17
74354,88.3326,,2.00E-16,4.13E-16,,2.10E-16,3.16E-17
74461,88.4597,,4.76E-17,1.20E-16,,,2.38E-17
74484,88.487,,5.44E-16,1.20E-15,1.04E-17,6.51E-16,1.31E-16
74512,88.5203,,1.13E-15,2.37E-15,2.09E-17,1.12E-15,2.83E-16
74595,88.6189,,1.67E-15,3.45E-15,1.50E-17,1.97E-15,5.03E-16
74624,88.6533,,,1.77E-16,,,
74625,88.6545,,9.39E-17,,,6.43E-17,
74639,88.6711,,4.14E-17,4.41E-17,,,
74654,88.689,,,7.97E-17,,,
74672,88.7103,,,9.10E-17,,,
74740,88.7911,,3.24E-17,9.07E-17,,,
74773,88.8303,,9.29E-17,1.69E-16,,8.69E-17,
74786,88.8458,,,4.32E-17,,,
74803,88.866,,,3.83E-17,,,
74850,88.9218,,4.45E-16,9.49E-16,,4.42E-16,1.12E-16
74853,88.9254,,,2.69E-15,,,
74856,88.9289,,1.13E-16,2.22E-16,,1.00E-16,3.97E-17
74886,88.9646,,8.69E-17,1.54E-16,,1.06E-16,2.50E-17
74898,88.9788,,9.77E-17,2.22E-16,,9.55E-17,3.78E-17
74921,89.0061,,3.79E-17,8.41E-17,,6.46E-17,
74931,89.018,,6.43E-17,1.42E-16,,7.92E-17,
75001,89.1012,,,3.77E-17,,,
75060,89.1713,,7.54E-17,1.68E-16,,9.77E-17,2.61E-17
75074,89.1879,,1.73E-16,1.94E-16,,1.29E-16,5.03E-17
75106,89.2259,,7.53E-17,1.82E-16,1.02E-17,,
75153,89.2818,,,4.30E-17,,,
75174,89.3067,,,3.96E-17,,,2.20E-17
75208,89.3471,,7.22E-17,1.55E-16,,5.33E-17,2.43E-17
75231,89.3744,,8.93E-16,1.75E-15,4.10E-17,8.66E-16,2.35E-16
75242,89.3875,,6.19E-17,1.27E-16,,6.31E-17,3.05E-17
75244,89.3899,,2.62E-16,7.25E-16,,3.39E-16,8.05E-17
75295,89.4505,,,7.72E-17,,,
75326,89.4873,,5.29E-17,1.42E-16,,,
75338,89.5015,,,,1.05E-17,4.98E-16,
75339,89.5027,,4.24E-16,8.87E-16,,,6.89E-17
75366,89.5348,,,1.10E-16,,,
75367,89.536,,2.96E-17,,,,
75396,89.5704,,8.87E-17,1.58E-16,,9.85E-17,1.85E-17
75418,89.5966,,1.26E-15,2.66E-15,,1.42E-15,4.05E-16
75439,89.6215,,5.41E-16,1.03E-15,,4.88E-16,1.35E-16
75445,89.6287,,4.41E-17,3.72E-17,,,
75477,89.6667,,3.26E-17,,,,
75518,89.7154,,2.24E-15,4.59E-15,,2.36E-15,6.32E-16
75519,89.7166,,,,2.49E-17,,
75589,89.7997,,4.36E-17,5.78E-17,,,
75605,89.8187,,4.64E-16,9.30E-16,8.43E-18,4.54E-16,1.04E-16
75615,89.8306,,5.73E-17,2.30E-16,,1.29E-16,2.60E-17
75662,89.8865,,8.22E-17,2.12E-16,1.29E-17,1.06E-16,2.53E-17
75740,89.9791,,3.49E-17,6.74E-17,,,
75747,89.9874,,5.42E-17,1.09E-16,,,
75751,89.9922,,4.78E-17,4.00E-17,,,
75754,89.9958,,2.02E-16,3.72E-16,,1.41E-16,6.92E-17
75756,89.9981,,2.96E-17,8.86E-17,,,
75774,90.0195,,5.78E-17,1.66E-16,,6.34E-17,
75804,90.0552,,3.58E-17,9.46E-17,,,
75838,90.0955,,1.18E-15,2.31E-15,9.82E-18,9.52E-16,2.60E-16
75841,90.0991,,5.62E-17,1.01E-16,,7.63E-17,
75846,90.105,,,4.22E-17,,,
75871,90.1347,,4.17E-17,2.20E-16,,1.29E-16,
75939,90.2155,,3.30E-16,6.89E-16,,2.38E-16,6.68E-17
75975,90.2583,,5.00E-17,1.45E-16,,,1.85E-17
75998,90.2856,,1.37E-16,2.74E-16,,1.57E-16,2.94E-17
76007,90.2963,,4.48E-15,8.78E-15,6.80E-17,4.48E-15,1.13E-15
76147,90.4626,,,8.89E-17,,,
76208,90.5351,,3.73E-16,7.73E-16,,4.08E-16,9.16E-17
76211,90.5387,,1.88E-16,5.05E-16,,2.71E-16,7.39E-17
76232,90.5636,,,6.64E-17,,,
76247,90.5814,,3.66E-16,6.93E-16,,3.36E-16,7.32E-17
76251,90.5862,,1.78E-15,3.31E-15,9.80E-18,1.38E-15,3.73E-16
76317,90.6646,,,5.10E-17,,,
76342,90.6943,,2.48E-16,4.26E-16,,1.78E-16,5.52E-17
76365,90.7216,,1.61E-16,2.82E-16,,1.17E-16,
76406,90.7703,,1.07E-16,2.45E-16,,5.50E-17,3.68E-17
76441,90.8119,,,1.39E-16,,,
76442,90.8131,,2.86E-17,,,4.95E-17,
76457,90.8309,,3.46E-16,5.94E-16,,3.26E-16,9.75E-17
76463,90.838,,7.67E-17,8.65E-17,,,
76469,90.8452,,1.48E-16,2.43E-16,9.09E-18,1.57E-16,4.10E-17
76472,90.8487,,9.49E-17,1.81E-16,,7.19E-17,4.34E-17
76503,90.8856,,1.34E-16,3.26E-16,,1.93E-16,5.95E-17
76567,90.9616,,4.73E-15,9.07E-15,3.88E-17,4.72E-15,1.20E-15
76596,90.996,,1.31E-16,2.05E-16,9.33E-18,1.08E-16,3.04E-17
76640,91.0483,,,8.46E-17,,,
76651,91.0614,,,3.63E-16,,,
76674,91.0887,,2.98E-17,4.45E-17,,,
76710,91.1315,,4.49E-17,8.86E-17,,,
76724,91.1481,,3.16E-17,1.25E-16,,,
76744,91.1719,,4.69E-16,8.62E-16,,3.96E-16,9.78E-17
76749,91.1778,,,7.81E-17,,,
76789,91.2253,,8.23E-17,1.84E-16,,9.46E-17,
76804,91.2432,,,7.12E-17,,,
76807,91.2467,,1.16E-16,2.68E-16,,1.03E-16,3.82E-17
76824,91.2669,,1.85E-16,2.45E-16,,9.19E-17,3.02E-17
76842,91.2883,,5.99E-17,1.03E-16,,5.73E-17,
76911,91.3703,,4.49E-17,5.70E-17,,5.53E-17,
76986,91.4594,,6.45E-17,1.07E-16,,7.94E-17,
77033,91.5152,,4.26E-17,7.96E-17,,5.54E-17,
77140,91.6423,,,4.34E-17,,,
77230,91.7492,,3.68E-16,7.84E-16,,3.36E-16,1.27E-16
77234,91.754,,,3.74E-17,,4.75E-17,
77239,91.7599,,3.47E-16,6.18E-16,1.00E-17,3.81E-16,7.95E-17
77280,91.8086,,2.10E-16,3.58E-16,,1.41E-16,2.60E-17
77295,91.8265,,3.62E-17,7.39E-17,,4.69E-17,
77331,91.8692,,5.42E-17,1.06E-16,,,
77400,91.9512,,1.06E-15,2.46E-15,1.15E-17,1.30E-15,2.88E-16
77411,91.9643,,3.19E-17,9.72E-17,,,
77435,91.9928,,3.16E-16,5.69E-16,,3.07E-16,6.26E-17
77497,92.0664,,4.59E-17,1.10E-16,,6.48E-17,
77505,92.0759,,1.71E-16,3.97E-16,1.57E-17,1.03E-16,2.27E-17
77509,92.0807,,1.35E-16,3.45E-16,,1.83E-16,4.58E-17
77549,92.1282,,6.99E-17,1.15E-16,,,
77601,92.19,,,5.96E-17,,,
77670,92.272,,,6.16E-17,,,
77685,92.2898,,9.87E-17,1.86E-16,,5.89E-17,3.31E-17
77698,92.3052,,3.23E-17,9.19E-17,,,
77725,92.3373,,,9.21E-17,,,
77727,92.3397,,1.87E-16,3.81E-16,,2.22E-16,3.22E-17
77759,92.3777,,,2.24E-16,,,
77760,92.3789,,1.30E-16,,,,
77778,92.4003,,7.65E-17,1.02E-16,,,
77810,92.4383,,,3.87E-17,,,
77824,92.4549,,1.07E-16,1.76E-16,,9.71E-17,3.05E-17
77827,92.4585,,3.47E-17,4.24E-17,,4.83E-17,
77840,92.4739,,7.97E-16,1.83E-15,,8.10E-16,2.31E-16
77917,92.5654,,,3.77E-17,,,
77932,92.5832,,2.45E-16,5.01E-16,,2.84E-16,7.68E-17
77935,92.5868,,4.40E-17,1.64E-16,,8.43E-17,
77937,92.5892,,8.64E-16,1.79E-15,1.74E-17,7.94E-16,2.46E-16
77984,92.645,,3.09E-17,6.62E-17,9.08E-18,,
78020,92.6878,,,5.24E-17,,,
78039,92.7103,,2.90E-16,4.97E-16,,2.77E-16,6.68E-17
78077,92.7555,,3.57E-17,4.55E-17,,,
78082,92.7614,,4.97E-17,7.27E-17,,,
78158,92.8517,,5.26E-17,1.59E-16,1.06E-17,6.96E-17,
78247,92.9574,,9.12E-16,1.94E-15,1.32E-17,9.05E-16,2.56E-16
78313,93.0358,,3.59E-17,8.64E-17,,,
78329,93.0549,,6.51E-17,1.26E-16,,4.98E-17,
78356,93.0869,,,,,4.72E-17,
78357,93.0881,,3.92E-17,1.66E-16,,,2.46E-17
78431,93.176,,2.97E-17,,,,
78441,93.1879,,6.95E-17,9.44E-17,,5.99E-17,2.13E-17
78468,93.22,,1.78E-16,3.87E-16,,1.92E-16,7.12E-17
78497,93.2544,,2.90E-16,4.56E-16,1.29E-17,2.48E-16,7.12E-17
78541,93.3067,,,3.39E-16,,,4.25E-17
78542,93.3079,,2.02E-16,,,1.94E-16,
78566,93.3364,,5.16E-16,1.17E-15,,5.84E-16,1.10E-16
78571,93.3423,,5.35E-16,9.40E-16,9.62E-18,5.82E-16,1.18E-16
78604,93.3816,,6.96E-16,1.45E-15,,6.22E-16,2.43E-16
78626,93.4077,,,9.03E-17,,,
78633,93.416,,1.47E-15,2.81E-15,4.48E-17,1.23E-15,3.56E-16
78687,93.4802,,3.05E-17,9.77E-17,,6.62E-17,2.37E-17
78729,93.5301,,6.70E-17,9.13E-17,,4.96E-17,2.53E-17
78741,93.5443,,4.09E-16,9.22E-16,,4.89E-16,1.67E-16
78759,93.5657,,,4.07E-17,,,
78811,93.6275,,4.68E-17,9.49E-17,,,
78844,93.6667,,,4.90E-17,,,
78997,93.8484,,5.92E-16,1.09E-15,,5.68E-16,1.81E-16
79003,93.8556,,,3.75E-17,,,
79027,93.8841,,3.78E-16,7.24E-16,8.82E-18,2.84E-16,7.03E-17
79055,93.9173,,,3.62E-17,,4.82E-17,
79087,93.9554,,2.74E-16,6.04E-16,,4.11E-16,6.69E-17
79105,93.9767,,6.21E-17,1.34E-16,,6.65E-17,2.65E-17
79146,94.0254,,7.79E-17,2.18E-16,,8.03E-17,2.59E-17
79182,94.0682,,4.15E-17,1.46E-16,,8.62E-17,2.02E-17
79192,94.0801,,2.98E-17,4.19E-17,,,
79203,94.0932,,,3.94E-17,,,
79224,94.1181,,4.25E-17,1.21E-16,,5.03E-17,2.95E-17
79238,94.1347,,1.36E-15,2.85E-15,2.65E-17,1.37E-15,2.83E-16
79241,94.1383,,4.31E-17,5.30E-17,,6.33E-17,1.72E-17
79250,94.149,,1.88E-16,2.86E-16,,1.04E-16,5.11E-17
79260,94.1609,,2.33E-16,4.27E-16,,2.39E-16,5.87E-17
79272,94.1751,,1.48E-16,3.12E-16,,1.47E-16,2.61E-17
79309,94.2191,,1.91E-16,3.29E-16,,9.99E-17,4.98E-17
79377,94.2999,,,,9.12E-18,,
79378,94.3011,,1.21E-15,2.43E-15,,1.31E-15,3.12E-16
79384,94.3082,,2.83E-16,5.31E-16,,3.74E-16,6.50E-17
79401,94.3284,,3.89E-17,8.74E-17,,,
79478,94.4199,,5.32E-17,8.89E-17,,,1.96E-17
79521,94.4709,,1.16E-16,2.23E-16,,1.12E-16,2.90E-17
79526,94.4769,,3.23E-17,7.14E-17,,,
79531,94.4828,,,2.13E-16,,1.05E-16,3.52E-17
79532,94.484,,1.65E-16,,,,
79538,94.4911,,,3.82E-17,,,
79623,94.5921,,3.56E-17,7.41E-17,,,
79634,94.6052,,6.11E-16,1.14E-15,,6.33E-16,1.23E-16
79666,94.6432,,3.71E-17,7.95E-17,,,
79725,94.7133,,5.23E-17,9.61E-17,,,
79749,94.7418,,7.58E-17,7.86E-17,,5.02E-17,
79870,94.8856,,1.39E-16,2.95E-16,,1.67E-16,5.20E-17
79905,94.9271,,,4.37E-17,,,
79911,94.9343,,4.93E-17,9.38E-17,,,
79932,94.9592,,6.44E-17,1.33E-16,,7.65E-17,2.38E-17
79940,94.9687,,7.69E-16,1.58E-15,,8.45E-16,2.09E-16
80030,95.0756,,8.89E-17,1.18E-16,,8.66E-17,
80052,95.1018,,4.50E-17,1.35E-16,,6.03E-17,
80071,95.1243,,4.33E-16,9.96E-16,,4.91E-16,1.15E-16
80097,95.1552,,,6.82E-17,,,
80100,95.1588,,,1.54E-16,,,
80152,95.2206,,2.41E-16,4.43E-16,,2.70E-16,6.96E-17
80195,95.2717,,1.21E-15,2.57E-15,9.13E-18,1.41E-15,3.22E-16
80313,95.4118,,,6.09E-17,,,
80343,95.4475,,4.25E-17,5.70E-17,,,
80353,95.4594,,,3.76E-17,,,
80408,95.5247,,,4.42E-17,,,
80434,95.5556,,1.77E-15,3.37E-15,2.33E-17,1.81E-15,4.63E-16
80451,95.5758,,4.72E-17,8.08E-17,,5.47E-17,1.93E-17
80478,95.6079,,,1.07E-16,,6.28E-17,
80509,95.6447,,3.80E-17,4.64E-17,,,
80536,95.6768,,3.51E-16,5.18E-16,,3.02E-16,5.96E-17
80551,95.6946,,3.19E-17,,,,
80555,95.6993,,1.17E-16,3.13E-16,8.74E-18,1.31E-16,3.08E-17
80601,95.754,,4.49E-17,4.75E-17,,,
80627,95.7849,,1.15E-16,2.16E-16,,1.12E-16,3.37E-17
80644,95.8051,,3.02E-16,5.19E-16,,1.86E-16,6.74E-17
80653,95.8158,,4.45E-17,6.16E-17,,,
80695,95.8657,,3.04E-16,,,3.14E-16,7.11E-17
80697,95.868,,2.83E-16,1.21E-15,,3.39E-16,8.24E-17
80717,95.8918,,9.67E-16,1.91E-15,3.09E-17,8.98E-16,2.49E-16
80744,95.9239,,4.19E-17,1.31E-16,,6.15E-17,
80778,95.9643,,2.68E-15,5.01E-15,8.01E-17,2.24E-15,6.41E-16
80783,95.9702,,,4.37E-17,,,
80829,96.0249,,3.40E-17,3.80E-17,,,
80831,96.0272,,3.99E-16,7.20E-16,1.28E-17,3.39E-16,9.59E-17
80855,96.0557,,1.19E-16,2.52E-16,,1.53E-16,4.10E-17
80887,96.0938,,2.94E-17,1.13E-16,,5.20E-17,
80938,96.1543,,6.90E-17,1.46E-16,,1.09E-16,2.66E-17
80971,96.1935,,2.16E-16,4.07E-16,,2.73E-16,4.81E-17
80980,96.2042,,2.46E-16,4.35E-16,9.18E-18,2.06E-16,3.89E-17
80983,96.2078,,1.51E-15,2.36E-15,,1.30E-15,3.51E-16
80985,96.2102,,,4.25E-17,,,
81058,96.2969,,3.49E-17,,,,
81065,96.3052,,8.58E-16,1.64E-15,2.18E-17,8.11E-16,1.87E-16
81109,96.3575,,,6.40E-17,,,
81188,96.4513,,1.13E-16,1.87E-16,1.00E-17,1.65E-16,3.17E-17
81193,96.4573,,8.50E-17,1.87E-16,,1.62E-16,4.00E-17
81225,96.4953,,4.61E-16,8.24E-16,,4.29E-16,1.11E-16
81261,96.5381,,3.80E-17,5.49E-17,,8.63E-17,
81331,96.6212,,7.71E-17,9.06E-17,,,
81374,96.6723,,6.37E-17,1.34E-16,,,
81385,96.6854,,1.22E-16,4.13E-16,,1.84E-16,6.64E-17
81394,96.6961,,6.76E-17,9.93E-17,,5.43E-17,
81437,96.7472,,4.63E-17,1.10E-16,,4.81E-17,1.80E-17
81458,96.7721,,,5.86E-17,,,
81525,96.8517,,2.62E-16,4.46E-16,,,4.82E-17
81526,96.8529,,,,,1.48E-16,
81540,96.8695,,,3.77E-17,,,
81546,96.8766,,1.82E-16,3.72E-16,,1.67E-16,3.72E-17
81548,96.879,,1.49E-16,3.20E-16,,2.24E-16,4.98E-17
